agent,sample_id,question,answerable,difficulty,history_turn_count,context_expected_dependency,context_predicted_dependency,context_dependency_correct,context_query_match,context_fallback_used,context_primary_rewrite,context_safe_query,context_retrieval_queries,context_validation_reason,context_tokens,checkpoint_status,evaluation_attempts,multi_document,required_evidence_count,matched_evidence_count,required_document_count,matched_document_count,full_evidence_retrieved,full_document_coverage,retrieved_count,retrieval_hit,retrieval_recall,retrieval_precision,reciprocal_rank,empty_result,duplicate_count,duplicate_rate,no_answer_false_positive,answer_criteria_coverage,policy_input_criteria_coverage,coverage_failure_type,grounded_criteria_coverage,evidence_source_correct,refusal_correct,grounding_state,claim_count,supported_claim_count,claim_support_rate,ungrounded_claim_rate,invalid_claim_citation_rate,trust_input_claim_count,trust_input_supported_claim_count,trust_input_claim_support_rate,consistency_checked_claim_count,consistency_inconsistent_claim_count,consistency_inconsistency_rate,consistency_unknown_claim_count,consistency_unknown_rate,relative_time_claim_count,relative_time_unknown_claim_count,relative_time_unknown_rate,relative_time_rejected_claim_count,relative_time_rejection_rate,freshness_mode,freshness_required,freshness_claim_count,freshness_unknown_claim_count,freshness_unknown_rate,freshness_rejected_claim_count,freshness_rejection_rate,policy_action,policy_reason_codes,policy_answer_changed,temporal_provenance_bound,evidence_publication_anchor_count,evidence_publication_anchor_eligible_count,evidence_publication_anchor_coverage_rate,evidence_version_family_count,evidence_version_family_eligible_count,evidence_version_family_coverage_rate,claim_citation_precision,claim_citation_recall,latency_ms,tokens,llm_calls,error,answer,reference_answer
deep_search,workspace-053,为什么产品中存在 Citation 仍不能证明回答的每个事实都有依据？,True,hard,0,,,,,,,,,,0,reused,1,True,3,1,2,1,False,False,8,True,0.3333333333333333,0.125,0.5,False,0,0.0,,0.5,0.75,retrieval_gap,0.5,True,,fully_grounded,6,6,1.0,0.0,0.0,21,6,0.2857142857142857,8,3,0.375,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,12,0.0,0,12,0.0,0.25,0.3333333333333333,154278.362,26132,5,,"首先，引用的存在本身只是说明某个文档被关联到了回答，但“引用存在也不等于答案一定受证据支持，还要验证引用片段是否真的包含答案事实”。[E2]

此外，检索本身只是“证据筛选，不是可靠的逻辑证明器”，可能在答案已经出错后继续为错误答案挑选看似相关的文档。[E4]

最终 Prompt 会同时包含原始问题、中间问题和答案、累积的支持文档，并提醒模型中间答案不一定准确，但“提醒并不能自动纠错”。[E3]

如果支持文档为空，当前流程仍可能根据中间上下文生成答案。[E3]

早期中间答案一旦错误，后续追问可能建立在错误事实之上，形成上下文污染和错误传播。[E9]

因此，Citations 存在的意义是提示可能的来源，但必须进一步验证引用片段是否真正包含答案事实，并审视检索索引、中间答案、生成过程是否引入错误，才能判断回答中的每个事实是否都有依据。[E2][E3][E4]",引用只说明系统保存了某些支持文档或来源位置；还必须逐条验证回答声明是否真正被对应片段支持。当前产品引用基础不能证明所有声明都 grounded。
deep_search,workspace-070,那这个项目本地选的是哪一种，为什么？,True,hard,2,True,True,True,False,False,Milvus 项目本地部署选用 Lite、Standalone 还是 Distributed？为什么？,Milvus 官方有 Lite、Standalone 和 Distributed 三种部署形态。 三种形态面向不同规模与运行环境。 那这个项目本地选的是哪一种，为什么？,"['Milvus 官方有 Lite、Standalone 和 Distributed 三种部署形态。 那这个项目本地选的是哪一种，为什么？', 'Milvus 官方有 Lite、Standalone 和 Distributed 三种部署形态。 三种形态面向不同规模与运行环境。 那这个项目本地选的是哪一种，为什么？']",anchored_canonicalized,729,reused,1,True,2,2,2,2,True,True,4,True,1.0,0.375,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,6,6,1.0,0.0,0.0,8,6,0.75,2,1,0.5,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,4,0.0,0,4,0.0,0.6666666666666666,1.0,66753.578,11654,4,,"该项目本地选用的是 **Milvus Standalone（通过 Docker 部署）**，而非 Milvus Lite 或 Distributed。[E1][E3]

本地已用 Docker Milvus 验证了建表、插入、L2 排序和维度不匹配等操作；这说明实际运行环境是基于 Docker 的 Milvus 服务。[E1]

Docker Milvus 适合“学习真实服务连接、资源限制和故障”，而 Milvus Lite 主要适合个人学习、原型和小数据测试，且“不能代表独立网络服务的故障和扩展能力”。[E1]

从 Milvus 官方部署形态看，Milvus Standalone 是单机服务器部署，所有组件打包在单个 Docker 镜像中，便于部署；这与本地使用 Docker Milvus 的情况一致。[E3]

在选型权衡中，Docker/服务化 Milvus 适用于“向量检索是独立能力，数据和并发持续增长”的场景，但需要单独部署、监控和容量治理；小规模项目未必需要承担独立服务的运维成本。[E2]

因此，本地项目选择的是 Milvus Standalone（Docker 部署），主要为了贴近真实服务化 Milvus 的连接、故障和资源限制场景，同时绕开当前环境缺少 Milvus Lite 依赖的限制。[E1][E3]",DeepSearcher 当前使用 Docker Milvus 来验证真实服务连接和故障，更接近 Standalone，而不是 Lite 或 Kubernetes Distributed。
deep_search,workspace-061,那三种分别适合什么场景？,True,medium,2,True,True,True,False,False,Milvus Lite、Standalone、Distributed 分别适合什么场景？,Milvus 是什么，它有哪些部署形态？ Milvus 是向量数据库，部署形态包括 Lite、Standalone 和 Distributed。 那三种分别适合什么场景？,"['Milvus 是什么，它有哪些部署形态？ 那三种分别适合什么场景？', 'Milvus 是什么，它有哪些部署形态？ Milvus 是向量数据库，部署形态包括 Lite、Standalone 和 Distributed。 那三种分别适合什么场景？']",anchored_canonicalized,452,reused,1,False,1,1,1,1,True,,8,True,1.0,0.375,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,17,17,1.0,0.0,0.0,18,17,0.9444444444444444,2,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,8,0.0,0,8,0.0,0.42857142857142855,1.0,33999.71,9183,4,,"Milvus 是一个专门用于向量检索的数据库，面向向量相似度搜索的数据系统。[E6]

它是一个高性能、高可扩展的向量数据库，能够从笔记本电脑到大规模分布式系统等多种环境中高效运行。[E4]

Milvus 是 LF AI & Data 基金会下的开源项目，采用 Apache 2.0 许可证，其核心贡献者多来自高性能计算社区，包括 Zilliz、ARM、NVIDIA、AMD、Intel、Meta、IBM、Salesforce、Alibaba 和 Microsoft 等公司的专家。[E4]

Milvus 通过嵌入（embedding）将文本、图像、音频等非结构化数据转换为数值向量，并存储在向量数据库中，以实现快速、可扩展的搜索和分析。[E1]

在技术实现上，Milvus 使用 C++ 构建搜索引擎，并采用列式存储，以提升查询性能。[E7]

Milvus 提供三种部署形态，覆盖从本地原型到大规模 Kubernetes 集群的不同数据规模：[E1]

**Milvus Lite**：这是一个 Python 库，是 Milvus 的轻量级版本，易于集成到应用中。[E1][E5]

它非常适合在 Jupyter Notebook 中进行快速原型开发，或运行在资源有限的边缘设备上。[E1][E5]

在场景上，它适合个人学习、原型验证和小数据测试。[E2][E3]

其主要限制是不能模拟独立网络服务的故障和扩展能力。[E3]

**Milvus Standalone**：这是单机服务器部署形态，所有组件打包在单个 Docker 镜像中，便于部署。[E1][E5]

它适合向量检索作为独立能力、数据和并发持续增长的场景。[E2]

但需要承担单独部署、监控和容量治理的运维成本。[E2]

Docker 形态也适合用于学习真实服务连接、资源限制和故障处理。[E3]

**Milvus Distributed**：这种形态部署在 Kubernetes 集群上，采用云原生架构，专为十亿级甚至更大规模的场景设计，并确保关键组件的冗余。[E1][E5]

此外，也有资料从选型角度对比了几种方案：Milvus Lite 适合个人学习/原型/小数据测试，但无法代表独立网络服务的故障和扩展能力；而 Docker/服务化 Milvus 适合向量检索独立、数据和并发持续增长的情况，但需要额外的部署和运维成本。[E2][E3]

在面试或选型时，更专业的说法是：当前项目选择 Milvus，是因为它提供 Collection、向量索引、metadata 与独立客户端接口；但小规模项目未必需要承担独立服务的运维成本。[E2]",Lite 适合本地原型或边缘设备，Standalone 是单机 Docker 服务，Distributed 面向 Kubernetes 上的十亿级及更大规模。
deep_search,workspace-063,那是越大越相似吗？,True,easy,2,True,True,True,False,False,向量检索的 L2 distance 是越大越相似吗？,当前项目的向量检索用什么距离？ 当前使用 Milvus 返回的 L2 distance。 那是越大越相似吗？,"['当前项目的向量检索用什么距离？ 那是越大越相似吗？', '当前项目的向量检索用什么距离？ 当前使用 Milvus 返回的 L2 distance。 那是越大越相似吗？']",anchored_canonicalized,698,reused,1,False,1,1,1,1,True,,4,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,5,5,1.0,0.0,0.0,5,5,1.0,1,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,4,0.0,0,4,0.0,0.25,1.0,17712.328,6770,4,,当前项目的向量检索默认使用 **L2 距离**（即欧氏距离）[E1][E2]。L2 是“距离”而非“相似度”，因此 **越小越近、越小越相似**，而不是越大越相似 [E1][E2][E3][E4]。项目中的字段名虽然叫 `score`，但当前实际保存的是 Milvus 返回的 `distance`，所以不能说“score 越大越相似”[E1][E4]。L2 的直观含义是比较绝对几何距离，与 Cosine（比较方向）和 IP（内积，受方向和模长影响）不同 [E1]。因此，针对原问题：当前用的是 L2 距离，**越小越相似，越大越不相似**[E1][E2][E3][E4]。,不是。L2 是欧氏距离，越小越近；项目名为 score 的字段实际承载 Milvus 返回的 distance，不能解释成越大越相似。
deep_search,workspace-066,默认关掉它具体意味着什么，又有什么误判风险？,True,hard,2,True,True,True,False,False,ChainOfRAG early stopping 默认关闭具体含义 误判风险,ChainOfRAG 有 early stopping 吗？ 有充分性判断控制的 early stopping，但当前默认关闭。 默认关掉它具体意味着什么，又有什么误判风险？,"['ChainOfRAG 有 early stopping 吗？ 默认关掉它具体意味着什么，又有什么误判风险？', 'ChainOfRAG 有 early stopping 吗？ 有充分性判断控制的 early stopping，但当前默认关闭。 默认关掉它具体意味着什么，又有什么误判风险？']",anchored_canonicalized,510,reused,1,False,2,2,1,1,True,,6,True,1.0,0.25,0.5,False,0,0.0,,1.0,1.0,chunk_ranking_gap,0.8,True,,fully_grounded,14,14,1.0,0.0,0.0,23,14,0.6086956521739131,6,1,0.16666666666666666,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,6,0.0,0,6,0.0,0.3333333333333333,1.0,43375.222,10788,4,,"有，但它是通过“充分性判断”控制的可选机制，并且当前默认是关闭的。[E1][E4]

ChainOfRAG 使用串行检索链：每轮根据原始问题和历史中间问答生成简单追问，再做路由、检索和中间答案生成；如果启用 early stopping，每轮会判断当前信息是否足够，否则最多执行 max_iter 轮。[E1]

只有 `early_stopping=True` 时，系统才会在每轮判断当前信息是否足够；返回 Yes 时提前停止，否则继续到 max_iter。[E4]

对比项中写明 ChainOfRAG 的停止方式为“可选充分性判断或达到上限”。[E3]

默认 `early_stopping=False`，意味着系统默认不会进行充分性反思，而是执行完整的最大轮数（max_iter）。[E4][E6]

关闭后不会产生充分性反思，并不是“反思返回了空值”，而是反思分支根本没有运行。[E4][E6]

构造函数的默认值是 `early_stopping = False`。[E6]

关闭时，每轮结束后不会调用信息充分性判断，也不会记录反思结果，系统会一直执行到 max_iter。[E6]

其优点是行为更确定，不会被模型过早停止；代价是即使第一轮已经找到完整答案，也会继续执行后续轮次。[E6]

因此，当看到 “Trace 没有反思” 时，应首先检查开关，而不是认为模型返回内容丢失。[E6]

证据还指出：ChainOfRAG 默认关闭 early stopping，因此默认没有充分性反思；当前 ChainOfRAG 只是受 CoRAG 思想启发，不是论文训练方法的完整复现。[E1][E5]

该判断只要求模型回答 Yes 或 No，因此可能出现过早或过晚停止：[E2]

**过早停止**：已有部分证据时，模型误判为足够并返回 Yes，导致最终答案缺少关键事实。[E2]

**过晚停止**：证据已经充分时，模型仍返回 No，导致继续无意义检索，增加 Token 和延迟。[E2]",过早停止会漏掉关键事实，过晚停止会浪费 Token 和延迟。默认关闭时不执行充分性判断、不记录反思，并一直运行到 max_iter。
deep_search,workspace-069,所以现在默认已经用上两路融合了吗？,True,medium,2,True,True,True,False,False,现在默认已经用上Dense和BM25两路融合（RRF）了吗？,Dense 和 BM25 可以组成 Hybrid，再用 RRF 融合。 代码中存在相应的混合检索路径。 所以现在默认已经用上两路融合了吗？,"['Dense 和 BM25 可以组成 Hybrid，再用 RRF 融合。 所以现在默认已经用上两路融合了吗？', 'Dense 和 BM25 可以组成 Hybrid，再用 RRF 融合。 代码中存在相应的混合检索路径。 所以现在默认已经用上两路融合了吗？']",anchored_canonicalized,492,reused,1,False,2,2,1,1,True,,4,True,1.0,0.375,1.0,False,0,0.0,,0.0,1.0,policy_deletion,1.0,True,,insufficient_evidence,1,0,0.0,1.0,0.0,3,0,0.0,1,1,1.0,0,0.0,0,0,,0,,none,False,0,0,,0,,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,4,0.0,0,4,0.0,,0.0,64959.307,11155,4,,根据现有证据，无法给出有充分依据的回答。,没有。Dense 用 Embedding 找语义近似，BM25 找字面匹配，Hybrid 同时召回两路，RRF 按排名融合；当前 YAML 仍是 Dense-only。
deep_search,workspace-056,资料规定 DeepSearcher 生产环境每秒必须支持多少个查询？,False,easy,0,,,,,,,,,,0,reused,1,False,0,0,0,0,,,5,,,,,False,0,0.0,True,,,,,,True,insufficient_evidence,1,0,0.0,1.0,0.0,1,0,0.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,5,0.0,0,5,0.0,,,185326.688,27784,9,,根据现有证据，无法给出有充分依据的回答。,资料没有给出生产 QPS 指标，且明确不能在没有正式压测时声称容量上限。
deep_search,workspace-058,当前业务评测证明 DeepSearch 比 NaiveRAG 的答案准确率高多少个百分点？,False,medium,0,,,,,,,,,,0,reused,1,False,0,0,0,0,,,8,,,,,False,0,0.0,True,,,,,,True,insufficient_evidence,1,0,0.0,1.0,0.0,5,0,0.0,3,0,0.0,3,1.0,0,0,,0,,current,True,3,3,1.0,3,1.0,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,14,0.0,0,14,0.0,,,120570.482,22580,5,,根据现有证据，无法给出有充分依据的回答。,资料没有给出这一业务准确率提升结论，不能编造提升比例。
deep_search,workspace-060,Milvus 文档承诺所有向量检索在任何数据规模下都能达到多少毫秒延迟？,False,medium,0,,,,,,,,,,0,recovered,2,False,0,0,0,0,,,0,,,,,True,0,0.0,False,,,,,,True,insufficient_evidence,2,0,0.0,1.0,0.0,2,0,0.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,observe,['TRUST_EVIDENCE_SNAPSHOT_MISSING'],False,True,0,0,,0,0,,,,33081.619,11647,8,,No relevant information found for query 'Milvus 文档承诺所有向量检索在任何数据规模下都能达到多少毫秒延迟？'.,资料没有给出适用于所有数据规模和环境的固定毫秒延迟承诺。
deep_search,workspace-072,另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？,False,easy,2,False,False,True,True,False,另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？,另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？,['另一个问题：当前最终用户登录明确采用了哪一家 OIDC 身份提供商？'],explicit_topic_switch,0,recovered,2,False,0,0,0,0,,,3,,,,,False,0,0.0,True,,,,,,True,insufficient_evidence,1,0,0.0,1.0,0.0,3,0,0.0,3,0,0.0,3,1.0,0,0,,0,,current,True,3,3,1.0,3,1.0,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,3,0.0,0,3,0.0,,,30624.582,11064,6,,根据现有证据，无法给出有充分依据的回答。,资料没有确定 OIDC 身份提供商，当前也没有最终用户登录与 RBAC。
chain_of_rag,workspace-001,Milvus 是什么，它以哪两种形态提供？,True,easy,0,,,,,,,,,,0,recovered,2,False,1,1,1,1,True,,3,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,3,3,1.0,0.0,0.0,3,3,1.0,1,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,3,0.0,0,3,0.0,0.3333333333333333,1.0,48126.126,13836,7,,Milvus 是一种高性能、高可扩展的向量数据库，可在从笔记本电脑到大规模分布式系统的各种环境中高效运行 [E1]。它专门用于向量检索，属于列式向量数据库系统 [E2][E3]。Milvus 以开源软件（基于 Apache 2.0 许可发布）和云服务两种形态提供 [E1]。,Milvus 是高性能、可扩展的向量数据库，同时提供开源软件和云服务。
chain_of_rag,workspace-002,Milvus Lite、Standalone 和 Distributed 分别适合什么部署场景？,True,medium,0,,,,,,,,,,0,recovered,2,False,1,1,1,1,True,,2,True,1.0,0.125,0.5,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,3,3,1.0,0.0,0.0,3,3,1.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,2,0.0,0,2,0.0,0.5,1.0,131227.527,20184,4,,Milvus Lite 适合个人学习、原型开发和小数据测试，主要限制是不能代表独立网络服务的故障和扩展能力 [E1]；作为 Milvus 的轻量版本，它也适合在 Jupyter Notebook 中快速原型开发或在资源受限的边缘设备上运行 [E2]。Milvus Standalone 是单机服务器部署，所有组件打包在单个 Docker 镜像中，便于部署 [E2]。Milvus Distributed 可部署在 Kubernetes 集群上，采用云原生架构，面向十亿级甚至更大规模场景，并能确保关键组件冗余 [E2]。,Lite 适合本地原型或边缘设备，Standalone 是单机 Docker 服务，Distributed 面向 Kubernetes 上的十亿级及更大规模。
chain_of_rag,workspace-006,Milvus 官方列出了哪些 API 或 SDK？,True,easy,0,,,,,,,,,,0,recovered,2,False,1,1,1,1,True,,1,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,2,2,1.0,0.0,0.0,2,2,1.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,1,0.0,0,1,0.0,1.0,1.0,28364.01,12830,9,,Milvus 官方列出的 API 和 SDK 包括：RESTful API、PyMilvus（Python SDK）、Go SDK、Java SDK、Node.js (JavaScript) SDK [E1]。C# SDK 由 Microsoft 贡献，不在官方 SDK 列表中 [E1]。,包括 RESTful API、PyMilvus、Go SDK、Java SDK 和 Node.js SDK；文档还列出微软贡献的 C# SDK。
chain_of_rag,workspace-013,为什么不能说 1500/100 是最优分块参数，应如何验证？,True,medium,0,,,,,,,,,,0,recovered,2,False,1,1,1,1,True,,2,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,chunk_ranking_gap,0.8,True,,fully_grounded,2,2,1.0,0.0,0.0,2,2,1.0,2,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,2,0.0,0,2,0.0,0.5,1.0,69650.848,12295,4,,不能说 1500/100 是最优分块参数，因为当前实验只证明该参数会改变 Chunk 数量，尚未通过 Recall@K 等评测证明它最优 [E1][E2]；它只是工程默认值 [E2]。正确验证方法是：准备带标准证据片段的问题集，对不同参数比较 Recall@K、回答正确率和忠实度、重复片段比例、入库时间与存储量、查询延迟和 Token [E1]。,它只是工程默认值。应在带标准证据的问题集上比较 Recall@K、回答正确率和忠实度、重复片段比例、入库时间、存储、查询延迟与 Token。
chain_of_rag,workspace-015,当前项目应如何解释 L2 和 score 字段？,True,easy,0,,,,,,,,,,0,executed,1,False,1,1,1,1,True,,5,True,1.0,0.125,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,5,5,1.0,0.0,0.0,5,5,1.0,2,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,5,0.0,0,5,0.0,0.2,1.0,38993.671,11934,4,,当前项目应将 L2 解释为欧氏距离，且 L2 是距离，越小越近 [E1][E4][E5]。`score` 字段当前实际保存的是 Milvus 返回的 `distance` [E1][E3][E5]。因此，在默认 L2 下不能说“score 越大越相似” [E1][E2][E4]。字段名不能替代 metric 语义 [E2]。生产响应还应同时携带 metric/score_type/higher_is_better/retrieval_mode，以严谨表达检索结果 [E3]。,L2 是欧氏距离，越小越近；项目名为 score 的字段实际承载 Milvus 返回的 distance，不能解释成越大越相似。
chain_of_rag,workspace-019,为什么生产环境不能滥用 force_new_collection？,True,easy,0,,,,,,,,,,0,executed,1,False,1,1,1,1,True,,2,True,1.0,0.125,1.0,False,0,0.0,,0.75,0.75,chunk_ranking_gap,0.25,True,,fully_grounded,3,3,1.0,0.0,0.0,4,3,0.75,2,1,0.5,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,2,0.0,0,2,0.0,0.5,1.0,21421.29,6450,4,,"更安全的做法是创建新版本 Collection、验证后切换流量，并保留旧版本用于回滚。[E1]

同时，应保留旧 Collection，创建新版本 Collection，重新生成向量，运行检索回归评测，再切换查询流量，并保留回滚能力。[E2]

不能在没有备份和评测的情况下直接删除旧 Collection。[E2]",它可能删除已有 Collection 并造成数据丢失。更安全的做法是创建版本化 Collection、验证后切流并保留旧版本回滚。
chain_of_rag,workspace-021,Hybrid 检索为什么可能有帮助，又为什么不能仅凭代码存在就启用？,True,hard,0,,,,,,,,,,0,executed,1,False,2,2,1,1,True,,3,True,1.0,0.25,1.0,False,0,0.0,,1.0,1.0,complete,1.0,True,,fully_grounded,5,5,1.0,0.0,0.0,6,5,0.8333333333333334,4,1,0.25,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,3,0.0,0,3,0.0,0.5,0.5,29709.149,6938,4,,"Hybrid 检索可能有帮助，因为它同时执行 Dense 与 BM25 两路召回，结合语义近似与字面匹配，能互补各自不足。[E3]

Dense 擅长同义词和自然语言改写，但对错误码、SKU、函数名和版本号可能不稳定；BM25 擅长稀有精确字符串，却不能普遍理解同义表达。[E3]

RRF 使用 Σ 1/(k + rank) 按名次融合排名，避免直接比较 Dense 与 BM25 这两种方向、范围和量纲都不同的分数。[E3]

必须在同一问题集上比较 Dense、BM25 和 Hybrid 的 Recall@K、延迟、存储和资源开销。[E2]

此外，当前 YAML 没有启用 hybrid，实际仍是 Dense-only。[E3]",Dense 有利于语义改写，BM25 对编号、日期和专有词更稳，RRF 可融合两路；但是否提升必须在同一问题集比较 Recall、延迟、存储和资源开销。
chain_of_rag,workspace-024,DeepSearch 从原问题到最终答案要经过哪些主要阶段？,True,hard,0,,,,,,,,,,0,executed,1,False,2,0,1,0,False,,0,False,0.0,0.0,0.0,True,0,0.0,,0.0,0.0,retrieval_gap,0.0,False,,insufficient_evidence,1,0,0.0,1.0,0.0,1,0,0.0,0,0,,0,,0,0,,0,,none,False,0,0,,0,,refuse,['EVIDENCE_INSUFFICIENT'],True,True,0,0,,0,0,,,0.0,14643.717,2790,6,,根据现有证据，无法给出有充分依据的回答。,先生成最多四个子查询并发检索，对候选 Chunk 做 YES/NO 支持性过滤，合并去重；非最后一轮反思并生成补充查询，达到停止条件后汇总证据生成答案。
chain_of_rag,workspace-027,ChainOfRAG 如何沿事实线索完成多跳查询？,True,hard,0,,,,,,,,,,0,executed,1,False,2,2,1,1,True,,2,True,1.0,0.25,1.0,False,0,0.0,,1.0,1.0,chunk_ranking_gap,0.6,True,,fully_grounded,6,6,1.0,0.0,0.0,6,6,1.0,1,0,0.0,0,0.0,0,0,,0,,none,False,0,0,,0,,allow,['ANSWER_FULLY_GROUNDED'],False,True,0,2,0.0,0,2,0.0,1.0,1.0,91849.453,15219,4,,ChainOfRAG 适合后一个问题依赖前一个答案的多跳事实问题。 [E2] 它从原始问题开始，每轮根据原始问题和历史中间问答生成一个简单追问，再做 Collection 路由、向量检索并生成中间答案，随后由 LLM 选择支持该问答对的文档。 [E1] 中间问答进入下一轮，形成串行检索链。 [E1] 如果启用 early stopping，每轮还会判断当前信息是否足够，否则最多执行 max_iter 轮；当前默认关闭 early stopping。 [E1] 中间答案可能传播错误，文档索引校验也不完整；它只是受 CoRAG 思想启发，不是论文训练方法的完整复现。 [E1] 逐步流程为：原始问题 → 根据历史问答生成一个简单追问 → 选择 Collection 并检索 → 根据文档生成中间答案 → 选择支持该问答对的文档 → 保存“追问+中间答案” → 可选判断信息是否足够 → 下一轮根据已有答案继续追问 → 汇总支持文档和中间问答生成最终答案。 [E2],每轮根据原问题和历史中间问答生成一个简单追问，完成 Collection 路由、检索和中间答案，再选择支持文档；后续轮次依赖已得到的事实，最后汇总。
chain_of_rag,workspace-032,核心 API 的 Provider 配置、文件入库、网站入库、普通查询和流式查询分别是什么边界？,True,hard,0,,,,,,,,,,0,executed,1,False,2,2,1,1,True,,2,True,1.0,0.25,1.0,False,0,0.0,,0.6,0.6,generation_gap,1.0,True,,fully_grounded,4,4,1.0,0.0,0.0,5,4,0.8,3,1,0.3333333333333333,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,2,0.0,0,2,0.0,1.0,1.0,61024.422,15650,4,,"Provider 配置：为当前受信租户构建并发布下一 runtime 版本；旧请求继续使用旧租约；密钥不回显且只能引用环境变量。[E1]

文件入库：读取后端机器上的文件路径，切 Chunk、Embedding 后写入 Milvus；不是浏览器二进制上传接口；默认 batch_size=256；路径必须是服务端可见路径，不能直接公开给浏览器。[E1][E2]

网站入库：抓取 URL、切 Chunk、Embedding 后写入 Milvus；依赖爬虫和外部网络；当前入口没有暴露抓取超时等治理参数。[E1]

流式查询：增量返回受控执行阶段与最终结果；阶段不是思维链；断连协作取消并释放 runtime 租约。[E2]",Provider 接口发布受信租户的新 runtime 且不回显密钥；load-files 接受后端路径；load-website 依赖外网爬虫；query 用 POST JSON 返回结果/可选 Trace；query/stream 用 SSE 返回安全阶段和终态。
chain_of_rag,workspace-038,Trace 为什么不是模型思维链，它如何从 Agent 到产品引用？,True,medium,0,,,,,,,,,,0,executed,1,False,1,1,1,1,True,,2,True,1.0,0.125,0.5,False,0,0.0,,0.6,0.6,generation_gap,1.0,True,,fully_grounded,4,4,1.0,0.0,0.0,5,4,0.8,3,1,0.3333333333333333,0,0.0,0,0,,0,,none,False,0,0,,0,,downgrade,['ANSWER_PARTIALLY_GROUNDED'],True,True,0,2,0.0,0,2,0.0,0.5,1.0,15904.235,6667,4,,"准确说法是“执行 Trace”或“阶段日志”，不能说“展示了模型完整思维链”。[E1]

Trace 记录程序显式可见的输入、输出和阶段事件，不读取也不声称暴露模型隐藏思维链。[E2]

从 Agent 到产品引用的数据流动：`query_with_trace()` 创建请求级 TraceCollector，RAGRouter 记录 Agent，ChainOfRAG 逐轮记录子问题、Collection、检索文档、中间答案、支持文档、反思和 Token，`build()` 生成版本化安全 JSON。[E2]

产品工作台链路为：Trace → Citation 持久化 → product-api.ts → 引用抽屉。[E2]",TraceCollector 记录路由、检索、支持、反思和 Token 等显式应用事件，并做截断脱敏；核心 API 返回安全 Trace/SSE 阶段，产品层将支持文档持久化为 Citation。它不读取模型隐藏推理。
